"berichtsjahr";"tourismusjahr";"saison";"monat";"gkz";"gemeinde";"hauptgliederung";"status";"ankuenfte";"naechtigungen"
2005;2005;"Sommer";8;80218;"Hörbranz";"Privatquartiere";"endgültig";149;1187
2005;2005;"Sommer";9;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";531;1039
2005;2005;"Sommer";9;80218;"Hörbranz";"Privatquartiere";"endgültig";41;440
2005;2005;"Sommer";10;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";189;331
2005;2005;"Sommer";10;80218;"Hörbranz";"Privatquartiere";"endgültig";11;271
2005;2006;"Winter";11;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";50;95
2005;2006;"Winter";11;80218;"Hörbranz";"Privatquartiere";"endgültig";2;154
2005;2006;"Winter";12;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";38;83
2005;2006;"Winter";12;80218;"Hörbranz";"Privatquartiere";"endgültig";6;101
2006;2006;"Winter";1;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";39;163
2006;2006;"Winter";1;80218;"Hörbranz";"Privatquartiere";"endgültig";5;111
2006;2006;"Winter";2;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";34;80
2006;2006;"Winter";2;80218;"Hörbranz";"Privatquartiere";"endgültig";3;94
2006;2006;"Winter";3;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";60;137
2006;2006;"Winter";3;80218;"Hörbranz";"Privatquartiere";"endgültig";5;95
2006;2006;"Winter";4;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";234;406
2006;2006;"Winter";4;80218;"Hörbranz";"Privatquartiere";"endgültig";10;248
2006;2006;"Sommer";5;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";469;1370
2006;2006;"Sommer";5;80218;"Hörbranz";"Privatquartiere";"endgültig";54;356
2006;2006;"Sommer";6;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";459;929
2006;2006;"Sommer";6;80218;"Hörbranz";"Privatquartiere";"endgültig";49;420
2006;2006;"Sommer";7;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";702;1715
2006;2006;"Sommer";7;80218;"Hörbranz";"Privatquartiere";"endgültig";61;593
2006;2006;"Sommer";8;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";848;1397
2006;2006;"Sommer";8;80218;"Hörbranz";"Privatquartiere";"endgültig";62;455
2006;2006;"Sommer";9;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";665;1306
2006;2006;"Sommer";9;80218;"Hörbranz";"Privatquartiere";"endgültig";40;266
2006;2006;"Sommer";10;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";228;670
2006;2006;"Sommer";10;80218;"Hörbranz";"Privatquartiere";"endgültig";5;89
2006;2007;"Winter";11;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";47;146
2006;2007;"Winter";11;80218;"Hörbranz";"Privatquartiere";"endgültig";2;63
2006;2007;"Winter";12;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";54;96
2006;2007;"Winter";12;80218;"Hörbranz";"Privatquartiere";"endgültig";3;74
2007;2007;"Winter";1;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";40;179
2007;2007;"Winter";1;80218;"Hörbranz";"Privatquartiere";"endgültig";15;144
2007;2007;"Winter";2;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";57;117
2007;2007;"Winter";2;80218;"Hörbranz";"Privatquartiere";"endgültig";8;116
2007;2007;"Winter";3;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";63;136
2007;2007;"Winter";3;80218;"Hörbranz";"Privatquartiere";"endgültig";7;105
2007;2007;"Winter";4;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";183;348
2007;2007;"Winter";4;80218;"Hörbranz";"Privatquartiere";"endgültig";10;188
2007;2007;"Sommer";5;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";305;798
2007;2007;"Sommer";5;80218;"Hörbranz";"Privatquartiere";"endgültig";42;404
2007;2007;"Sommer";6;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";416;877
2007;2007;"Sommer";6;80218;"Hörbranz";"Privatquartiere";"endgültig";55;419
2007;2007;"Sommer";7;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";806;1928
2007;2007;"Sommer";7;80218;"Hörbranz";"Privatquartiere";"endgültig";95;694
2007;2007;"Sommer";8;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";939;1465
2007;2007;"Sommer";8;80218;"Hörbranz";"Privatquartiere";"endgültig";101;707
2007;2007;"Sommer";9;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";369;689
2007;2007;"Sommer";9;80218;"Hörbranz";"Privatquartiere";"endgültig";35;263
2007;2007;"Sommer";10;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";65;96
2007;2007;"Sommer";10;80218;"Hörbranz";"Privatquartiere";"endgültig";10;40
2007;2008;"Winter";11;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";89;195
2007;2008;"Winter";11;80218;"Hörbranz";"Privatquartiere";"endgültig";0;3
2007;2008;"Winter";12;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";39;113
2007;2008;"Winter";12;80218;"Hörbranz";"Privatquartiere";"endgültig";5;21
2008;2008;"Winter";1;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";62;388
2008;2008;"Winter";1;80218;"Hörbranz";"Privatquartiere";"endgültig";6;23
2008;2008;"Winter";2;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";62;83
2008;2008;"Winter";2;80218;"Hörbranz";"Privatquartiere";"endgültig";6;24
2008;2008;"Winter";3;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";52;66
2008;2008;"Winter";3;80218;"Hörbranz";"Privatquartiere";"endgültig";4;24
2008;2008;"Winter";4;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";223;379
2008;2008;"Winter";4;80218;"Hörbranz";"Privatquartiere";"endgültig";11;48
2008;2008;"Sommer";5;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";535;1225
2008;2008;"Sommer";5;80218;"Hörbranz";"Privatquartiere";"endgültig";35;255
2008;2008;"Sommer";6;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";474;754
2008;2008;"Sommer";6;80218;"Hörbranz";"Privatquartiere";"endgültig";37;192
2008;2008;"Sommer";7;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";721;1208
2008;2008;"Sommer";7;80218;"Hörbranz";"Privatquartiere";"endgültig";61;456
2008;2008;"Sommer";8;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";1172;1815
2008;2008;"Sommer";8;80218;"Hörbranz";"Privatquartiere";"endgültig";95;545
2008;2008;"Sommer";9;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";534;981
2008;2008;"Sommer";9;80218;"Hörbranz";"Privatquartiere";"endgültig";42;349
2008;2008;"Sommer";10;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";331;612
2008;2008;"Sommer";10;80218;"Hörbranz";"Privatquartiere";"endgültig";18;147
2008;2009;"Winter";11;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";22;61
2008;2009;"Winter";11;80218;"Hörbranz";"Privatquartiere";"endgültig";6;62
2008;2009;"Winter";12;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";22;30
2008;2009;"Winter";12;80218;"Hörbranz";"Privatquartiere";"endgültig";3;42
2009;2009;"Winter";1;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";29;41
2009;2009;"Winter";1;80218;"Hörbranz";"Privatquartiere";"endgültig";2;57
2009;2009;"Winter";2;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";69;106
2009;2009;"Winter";2;80218;"Hörbranz";"Privatquartiere";"endgültig";2;44
2009;2009;"Winter";3;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";57;75
2009;2009;"Winter";3;80218;"Hörbranz";"Privatquartiere";"endgültig";3;29
2009;2009;"Winter";4;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";172;290
2009;2009;"Winter";4;80218;"Hörbranz";"Privatquartiere";"endgültig";9;106
2009;2009;"Sommer";5;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";361;667
2009;2009;"Sommer";5;80218;"Hörbranz";"Privatquartiere";"endgültig";47;266
2009;2009;"Sommer";6;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";654;1239
2009;2009;"Sommer";6;80218;"Hörbranz";"Privatquartiere";"endgültig";37;275
2009;2009;"Sommer";7;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";829;1233
2009;2009;"Sommer";7;80218;"Hörbranz";"Privatquartiere";"endgültig";70;536
2009;2009;"Sommer";8;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";1260;1784
2009;2009;"Sommer";8;80218;"Hörbranz";"Privatquartiere";"endgültig";73;595
2009;2009;"Sommer";9;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";530;1063
2009;2009;"Sommer";9;80218;"Hörbranz";"Privatquartiere";"endgültig";46;267
2009;2009;"Sommer";10;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";238;348
2009;2009;"Sommer";10;80218;"Hörbranz";"Privatquartiere";"endgültig";18;117
2009;2010;"Winter";11;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";49;146
2009;2010;"Winter";11;80218;"Hörbranz";"Privatquartiere";"endgültig";17;60
2009;2010;"Winter";12;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";20;33
2009;2010;"Winter";12;80218;"Hörbranz";"Privatquartiere";"endgültig";2;16
2010;2010;"Winter";1;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";79;129
2010;2010;"Winter";1;80218;"Hörbranz";"Privatquartiere";"endgültig";5;16
2010;2010;"Winter";2;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";88;136
2010;2010;"Winter";2;80218;"Hörbranz";"Privatquartiere";"endgültig";5;22
2010;2010;"Winter";3;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";82;146
2010;2010;"Winter";3;80218;"Hörbranz";"Privatquartiere";"endgültig";17;60
2010;2010;"Winter";4;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";165;325
2010;2010;"Winter";4;80218;"Hörbranz";"Privatquartiere";"endgültig";8;45
2010;2010;"Sommer";5;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";399;819
2010;2010;"Sommer";5;80218;"Hörbranz";"Privatquartiere";"endgültig";36;203
2010;2010;"Sommer";6;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";443;963
2010;2010;"Sommer";6;80218;"Hörbranz";"Privatquartiere";"endgültig";34;232
2010;2010;"Sommer";7;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";758;1175
2010;2010;"Sommer";7;80218;"Hörbranz";"Privatquartiere";"endgültig";59;513
2010;2010;"Sommer";8;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";840;1306
2010;2010;"Sommer";8;80218;"Hörbranz";"Privatquartiere";"endgültig";66;533
2010;2010;"Sommer";9;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";463;810
2010;2010;"Sommer";9;80218;"Hörbranz";"Privatquartiere";"endgültig";51;304
2010;2010;"Sommer";10;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";204;289
2010;2010;"Sommer";10;80218;"Hörbranz";"Privatquartiere";"endgültig";25;148
2010;2011;"Winter";11;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";48;606
2010;2011;"Winter";11;80218;"Hörbranz";"Privatquartiere";"endgültig";10;26
2010;2011;"Winter";12;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";66;537
2010;2011;"Winter";12;80218;"Hörbranz";"Privatquartiere";"endgültig";11;84
2011;2011;"Winter";1;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";55;78
2011;2011;"Winter";1;80218;"Hörbranz";"Privatquartiere";"endgültig";9;55
2011;2011;"Winter";2;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";58;86
2011;2011;"Winter";3;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";84;234
2011;2011;"Winter";3;80218;"Hörbranz";"Privatquartiere";"endgültig";7;81
2011;2011;"Winter";4;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";309;732
2011;2011;"Winter";4;80218;"Hörbranz";"Privatquartiere";"endgültig";17;184
2011;2011;"Sommer";5;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";251;503
2011;2011;"Sommer";5;80218;"Hörbranz";"Privatquartiere";"endgültig";28;127
2011;2011;"Sommer";6;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";517;937
2011;2011;"Sommer";6;80218;"Hörbranz";"Privatquartiere";"endgültig";75;415
2011;2011;"Sommer";7;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";704;1074
2011;2011;"Sommer";7;80218;"Hörbranz";"Privatquartiere";"endgültig";84;489
2011;2011;"Sommer";8;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";819;1387
2011;2011;"Sommer";8;80218;"Hörbranz";"Privatquartiere";"endgültig";67;548
2011;2011;"Sommer";9;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";371;863
2011;2011;"Sommer";9;80218;"Hörbranz";"Privatquartiere";"endgültig";33;171
2011;2011;"Sommer";10;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";256;465
2011;2011;"Sommer";10;80218;"Hörbranz";"Privatquartiere";"endgültig";7;44
2011;2012;"Winter";11;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";33;118
2011;2012;"Winter";11;80218;"Hörbranz";"Privatquartiere";"endgültig";2;18
2011;2012;"Winter";12;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";51;69
2011;2012;"Winter";12;80218;"Hörbranz";"Privatquartiere";"endgültig";8;46
2012;2012;"Winter";1;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";29;59
2012;2012;"Winter";1;80218;"Hörbranz";"Privatquartiere";"endgültig";1;34
2012;2012;"Winter";2;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";63;117
2012;2012;"Winter";2;80218;"Hörbranz";"Privatquartiere";"endgültig";8;67
2012;2012;"Winter";3;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";52;81
2012;2012;"Winter";3;80218;"Hörbranz";"Privatquartiere";"endgültig";4;123
2012;2012;"Winter";4;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";302;594
2012;2012;"Winter";4;80218;"Hörbranz";"Privatquartiere";"endgültig";15;84
2012;2012;"Sommer";5;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";317;505
2012;2012;"Sommer";5;80218;"Hörbranz";"Privatquartiere";"endgültig";41;198
2012;2012;"Sommer";6;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";476;845
2012;2012;"Sommer";6;80218;"Hörbranz";"Privatquartiere";"endgültig";62;388
2012;2012;"Sommer";7;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";787;1349
2012;2012;"Sommer";7;80218;"Hörbranz";"Privatquartiere";"endgültig";62;442
2012;2012;"Sommer";8;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";796;1415
2012;2012;"Sommer";8;80218;"Hörbranz";"Privatquartiere";"endgültig";68;548
2012;2012;"Sommer";9;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";473;821
2012;2012;"Sommer";9;80218;"Hörbranz";"Privatquartiere";"endgültig";49;280
2012;2012;"Sommer";10;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";205;327
2012;2012;"Sommer";10;80218;"Hörbranz";"Privatquartiere";"endgültig";7;86
2012;2013;"Winter";11;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";79;189
2012;2013;"Winter";11;80218;"Hörbranz";"Privatquartiere";"endgültig";2;38
2012;2013;"Winter";12;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";66;256
2012;2013;"Winter";12;80218;"Hörbranz";"Privatquartiere";"endgültig";4;45
2013;2013;"Winter";1;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";28;61
2013;2013;"Winter";1;80218;"Hörbranz";"Privatquartiere";"endgültig";3;12
2013;2013;"Winter";2;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";65;101
2013;2013;"Winter";2;80218;"Hörbranz";"Privatquartiere";"endgültig";7;38
2013;2013;"Winter";3;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";147;262
2013;2013;"Winter";3;80218;"Hörbranz";"Privatquartiere";"endgültig";12;50
2013;2013;"Winter";4;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";333;504
2013;2013;"Winter";4;80218;"Hörbranz";"Privatquartiere";"endgültig";8;50
2013;2013;"Sommer";5;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";330;563
2013;2013;"Sommer";5;80218;"Hörbranz";"Privatquartiere";"endgültig";26;170
2013;2013;"Sommer";6;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";537;912
2013;2013;"Sommer";6;80218;"Hörbranz";"Privatquartiere";"endgültig";30;259
2013;2013;"Sommer";7;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";983;1346
2013;2013;"Sommer";7;80218;"Hörbranz";"Privatquartiere";"endgültig";80;528
2013;2013;"Sommer";8;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";1028;1548
2013;2013;"Sommer";8;80218;"Hörbranz";"Privatquartiere";"endgültig";65;527
2013;2013;"Sommer";9;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";439;631
2013;2013;"Sommer";9;80218;"Hörbranz";"Privatquartiere";"endgültig";19;135
2013;2013;"Sommer";10;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";264;415
2013;2013;"Sommer";10;80218;"Hörbranz";"Privatquartiere";"endgültig";17;95
2013;2014;"Winter";11;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";38;67
2013;2014;"Winter";11;80218;"Hörbranz";"Privatquartiere";"endgültig";2;4
2013;2014;"Winter";12;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";69;95
2013;2014;"Winter";12;80218;"Hörbranz";"Privatquartiere";"endgültig";6;16
2014;2014;"Winter";1;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";14;29
2014;2014;"Winter";1;80218;"Hörbranz";"Privatquartiere";"endgültig";5;26
2014;2014;"Winter";2;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";81;102
2014;2014;"Winter";2;80218;"Hörbranz";"Privatquartiere";"endgültig";5;23
2014;2014;"Winter";3;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";27;36
2014;2014;"Winter";3;80218;"Hörbranz";"Privatquartiere";"endgültig";5;25
2014;2014;"Winter";4;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";334;617
2014;2014;"Winter";4;80218;"Hörbranz";"Privatquartiere";"endgültig";20;100
2014;2014;"Sommer";5;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";455;672
2014;2014;"Sommer";5;80218;"Hörbranz";"Privatquartiere";"endgültig";25;191
2014;2014;"Sommer";6;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";734;1112
2014;2014;"Sommer";6;80218;"Hörbranz";"Privatquartiere";"endgültig";51;299
2014;2014;"Sommer";7;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";796;1241
2014;2014;"Sommer";7;80218;"Hörbranz";"Privatquartiere";"endgültig";56;346
2014;2014;"Sommer";8;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";1055;1624
2014;2014;"Sommer";8;80218;"Hörbranz";"Privatquartiere";"endgültig";94;614
2014;2014;"Sommer";9;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";475;647
2014;2014;"Sommer";9;80218;"Hörbranz";"Privatquartiere";"endgültig";24;193
2014;2014;"Sommer";10;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";296;474
2014;2014;"Sommer";10;80218;"Hörbranz";"Privatquartiere";"endgültig";20;82
2014;2015;"Winter";11;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";52;97
2014;2015;"Winter";11;80218;"Hörbranz";"Privatquartiere";"endgültig";9;53
2014;2015;"Winter";12;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";102;149
2014;2015;"Winter";12;80218;"Hörbranz";"Privatquartiere";"endgültig";11;31
2015;2015;"Winter";1;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";26;47
2015;2015;"Winter";1;80218;"Hörbranz";"Privatquartiere";"endgültig";8;59
2015;2015;"Winter";2;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";88;117
2015;2015;"Winter";2;80218;"Hörbranz";"Privatquartiere";"endgültig";11;59
2015;2015;"Winter";3;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";111;181
2015;2015;"Winter";3;80218;"Hörbranz";"Privatquartiere";"endgültig";8;26
2015;2015;"Winter";4;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";278;534
2015;2015;"Winter";4;80218;"Hörbranz";"Privatquartiere";"endgültig";15;124
2015;2015;"Sommer";5;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";539;959
2015;2015;"Sommer";5;80218;"Hörbranz";"Privatquartiere";"endgültig";30;103
2015;2015;"Sommer";6;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";705;1092
2015;2015;"Sommer";6;80218;"Hörbranz";"Privatquartiere";"endgültig";27;185
2015;2015;"Sommer";7;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";763;1287
2015;2015;"Sommer";7;80218;"Hörbranz";"Privatquartiere";"endgültig";74;341
2015;2015;"Sommer";8;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";999;1685
2015;2015;"Sommer";8;80218;"Hörbranz";"Privatquartiere";"endgültig";86;499
2015;2015;"Sommer";9;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";527;937
2015;2015;"Sommer";9;80218;"Hörbranz";"Privatquartiere";"endgültig";34;187
2015;2015;"Sommer";10;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";286;551
2015;2015;"Sommer";10;80218;"Hörbranz";"Privatquartiere";"endgültig";27;169
2015;2016;"Winter";11;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";65;96
2015;2016;"Winter";11;80218;"Hörbranz";"Privatquartiere";"endgültig";7;40
2015;2016;"Winter";12;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";66;112
2015;2016;"Winter";12;80218;"Hörbranz";"Privatquartiere";"endgültig";4;45
2016;2016;"Winter";1;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";28;40
2016;2016;"Winter";1;80218;"Hörbranz";"Privatquartiere";"endgültig";5;57
2016;2016;"Winter";2;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";80;104
2016;2016;"Winter";2;80218;"Hörbranz";"Privatquartiere";"endgültig";8;37
2016;2016;"Winter";3;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";100;203
2016;2016;"Winter";3;80218;"Hörbranz";"Privatquartiere";"endgültig";14;59
2016;2016;"Winter";4;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";247;405
2016;2016;"Winter";4;80218;"Hörbranz";"Privatquartiere";"endgültig";35;121
2016;2016;"Sommer";5;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";384;639
2016;2016;"Sommer";5;80218;"Hörbranz";"Privatquartiere";"endgültig";65;297
2016;2016;"Sommer";6;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";564;975
2016;2016;"Sommer";6;80218;"Hörbranz";"Privatquartiere";"endgültig";56;403
2016;2016;"Sommer";7;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";725;1271
2016;2016;"Sommer";7;80218;"Hörbranz";"Privatquartiere";"endgültig";84;633
2016;2016;"Sommer";8;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";663;1047
2016;2016;"Sommer";8;80218;"Hörbranz";"Privatquartiere";"endgültig";118;650
2016;2016;"Sommer";9;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";428;820
2016;2016;"Sommer";9;80218;"Hörbranz";"Privatquartiere";"endgültig";42;317
2016;2016;"Sommer";10;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";171;330
2016;2016;"Sommer";10;80218;"Hörbranz";"Privatquartiere";"endgültig";42;259
2016;2017;"Winter";11;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";45;92
2016;2017;"Winter";11;80218;"Hörbranz";"Privatquartiere";"endgültig";9;62
2016;2017;"Winter";12;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";72;116
2016;2017;"Winter";12;80218;"Hörbranz";"Privatquartiere";"endgültig";9;51
2017;2017;"Winter";1;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";42;82
2017;2017;"Winter";1;80218;"Hörbranz";"Privatquartiere";"endgültig";3;49
2017;2017;"Winter";2;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";108;171
2017;2017;"Winter";2;80218;"Hörbranz";"Privatquartiere";"endgültig";17;52
2017;2017;"Winter";3;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";103;179
2017;2017;"Winter";3;80218;"Hörbranz";"Privatquartiere";"endgültig";8;35
2017;2017;"Winter";4;80218;"Hörbranz";"Gewerbliche Beherbergungsbetriebe";"endgültig";418;681
2017;2017;"Winter";4;80218;"Hörbranz";"Privatquartiere";"endgültig";39;193
